"","Gene","Annotation","Non.unique.Gene.name","sg_change_0","sg_change_1","ratio","gene.annotate","phage","hypothetical","transposase","caps","exclude"
"790","fliY","ABC transporter substrate binding lipoprotein-amino acid transport","",2,11,0.909090909090909,"FLIY ABC TRANSPORTER SUBSTRATE BINDING LIPOPROTEIN-AMINO ACID TRANSPORT ",FALSE,FALSE,FALSE,0,0
"791","fucI","L-fucose isomerase","",2,11,0.909090909090909,"FUCI L-FUCOSE ISOMERASE ",FALSE,FALSE,FALSE,0,0
"792","group_10078","chromosome segregation helicase ATPase AAA family","rarA",2,11,0.909090909090909,"GROUP_10078 CHROMOSOME SEGREGATION HELICASE ATPASE AAA FAMILY RARA",FALSE,FALSE,FALSE,0,0
"793","group_11133","restriction endonuclease R.XbaI","",2,11,0.909090909090909,"GROUP_11133 RESTRICTION ENDONUCLEASE R.XBAI ",FALSE,FALSE,FALSE,0,0
"794","group_11811","ABC transporter ATP-binding protein","metN",2,11,0.909090909090909,"GROUP_11811 ABC TRANSPORTER ATP-BINDING PROTEIN METN",FALSE,FALSE,FALSE,0,0
"795","group_13012","DNA polymerase III delta' subunit","holB",2,11,0.909090909090909,"GROUP_13012 DNA POLYMERASE III DELTA' SUBUNIT HOLB",FALSE,FALSE,FALSE,0,0
"796","group_13388","serine/threonine protein phosphatase","",2,11,0.909090909090909,"GROUP_13388 SERINE/THREONINE PROTEIN PHOSPHATASE ",FALSE,FALSE,FALSE,0,0
"797","group_14979","restriction enzyme","sau3AIR",2,11,0.909090909090909,"GROUP_14979 RESTRICTION ENZYME SAU3AIR",FALSE,FALSE,FALSE,0,0
"798","group_15969","biotin carboxylase","",2,11,0.909090909090909,"GROUP_15969 BIOTIN CARBOXYLASE ",FALSE,FALSE,FALSE,0,0
"799","group_17099","Chromosome segregation ATPase","",2,11,0.909090909090909,"GROUP_17099 CHROMOSOME SEGREGATION ATPASE ",FALSE,FALSE,FALSE,0,0
"800","group_20696","DUF218 domain","",2,11,0.909090909090909,"GROUP_20696 DUF218 DOMAIN ",FALSE,FALSE,FALSE,0,0
"801","group_2366","hyaluronidase","hysA",2,11,0.909090909090909,"GROUP_2366 HYALURONIDASE HYSA",FALSE,FALSE,FALSE,0,0
"802","group_2507","iron ABC transporter permease","ydcU",2,11,0.909090909090909,"GROUP_2507 IRON ABC TRANSPORTER PERMEASE YDCU",FALSE,FALSE,FALSE,0,0
"803","group_2562","choline binding protein E CbpE","lytB_3",2,11,0.909090909090909,"GROUP_2562 CHOLINE BINDING PROTEIN E CBPE LYTB_3",FALSE,FALSE,FALSE,0,0
"804","group_2665","McrBC 5-methylcytosine restriction system component","leuA",2,11,0.909090909090909,"GROUP_2665 MCRBC 5-METHYLCYTOSINE RESTRICTION SYSTEM COMPONENT LEUA",FALSE,FALSE,FALSE,0,0
"805","group_3409","L-lactate oxidase","lctO",2,11,0.909090909090909,"GROUP_3409 L-LACTATE OXIDASE LCTO",FALSE,FALSE,FALSE,0,0
"806","group_4064","competence factor transporting ATP-binding protein/permease ComA","comA",2,11,0.909090909090909,"GROUP_4064 COMPETENCE FACTOR TRANSPORTING ATP-BINDING PROTEIN/PERMEASE COMA COMA",FALSE,FALSE,FALSE,0,0
"807","group_4134","Lmo2277 protein","",2,11,0.909090909090909,"GROUP_4134 LMO2277 PROTEIN ",FALSE,FALSE,FALSE,0,0
"808","group_4186","competence factor transport protein ComB","comB",2,11,0.909090909090909,"GROUP_4186 COMPETENCE FACTOR TRANSPORT PROTEIN COMB COMB",FALSE,FALSE,FALSE,0,0
"809","group_427","mobile genetic element","IS1381-truncation",2,11,0.909090909090909,"GROUP_427 MOBILE GENETIC ELEMENT IS1381-TRUNCATION",FALSE,FALSE,FALSE,0,0
"810","group_4368","glycerate kinase","glxK",2,11,0.909090909090909,"GROUP_4368 GLYCERATE KINASE GLXK",FALSE,FALSE,FALSE,0,0
"811","group_4894","endonuclease/exonuclease/phosphatase family","",2,11,0.909090909090909,"GROUP_4894 ENDONUCLEASE/EXONUCLEASE/PHOSPHATASE FAMILY ",FALSE,FALSE,FALSE,0,0
"812","group_5459","zinc-containing alcohol dehydrogenase","xylB",2,11,0.909090909090909,"GROUP_5459 ZINC-CONTAINING ALCOHOL DEHYDROGENASE XYLB",FALSE,FALSE,FALSE,0,0
"813","group_6088","translation factor","",2,11,0.909090909090909,"GROUP_6088 TRANSLATION FACTOR ",FALSE,FALSE,FALSE,0,0
"814","group_6171","Pneumococcal histidine triad protein D precursor","",2,11,0.909090909090909,"GROUP_6171 PNEUMOCOCCAL HISTIDINE TRIAD PROTEIN D PRECURSOR ",FALSE,FALSE,FALSE,0,0
"815","group_6178","ATP-dependent Clp protease ATP-binding subunit","clpE",2,11,0.909090909090909,"GROUP_6178 ATP-DEPENDENT CLP PROTEASE ATP-BINDING SUBUNIT CLPE",FALSE,FALSE,FALSE,0,0
"816","group_6634","polyribonucleotide nucleotidyltransferase","pnpA",2,11,0.909090909090909,"GROUP_6634 POLYRIBONUCLEOTIDE NUCLEOTIDYLTRANSFERASE PNPA",FALSE,FALSE,FALSE,0,0
"817","group_6759","major tail protein","",2,11,0.909090909090909,"GROUP_6759 MAJOR TAIL PROTEIN ",FALSE,FALSE,FALSE,0,0
"818","group_7390","maltodextrin ABC transporter permease","malF",2,11,0.909090909090909,"GROUP_7390 MALTODEXTRIN ABC TRANSPORTER PERMEASE MALF",FALSE,FALSE,FALSE,0,0
"819","group_7426","response regulator","adaA",2,11,0.909090909090909,"GROUP_7426 RESPONSE REGULATOR ADAA",FALSE,FALSE,FALSE,0,0
"820","group_7608","adenine-specific methyltransferase","yhdJ_2",2,11,0.909090909090909,"GROUP_7608 ADENINE-SPECIFIC METHYLTRANSFERASE YHDJ_2",FALSE,FALSE,FALSE,0,0
"821","group_7722","caax amino protease family protein","",2,11,0.909090909090909,"GROUP_7722 CAAX AMINO PROTEASE FAMILY PROTEIN ",FALSE,FALSE,FALSE,0,0
"822","group_9021","DUF1706 domain-containing protein","",2,11,0.909090909090909,"GROUP_9021 DUF1706 DOMAIN-CONTAINING PROTEIN ",FALSE,FALSE,FALSE,0,0
"823","holB","DNA polymerase III delta' subunit","",2,11,0.909090909090909,"HOLB DNA POLYMERASE III DELTA' SUBUNIT ",FALSE,FALSE,FALSE,0,0
"824","hsdM","type I restriction modification enzyme methylase subunit","",2,11,0.909090909090909,"HSDM TYPE I RESTRICTION MODIFICATION ENZYME METHYLASE SUBUNIT ",FALSE,FALSE,FALSE,0,0
"825","lytC","14-beta-N-acetylmuramidase","",2,11,0.909090909090909,"LYTC 14-BETA-N-ACETYLMURAMIDASE ",FALSE,FALSE,FALSE,0,0
"826","metN","ABC transporter ATP-binding protein","",2,11,0.909090909090909,"METN ABC TRANSPORTER ATP-BINDING PROTEIN ",FALSE,FALSE,FALSE,0,0
"827","murC_1","UDP-N-acetylmuramate--L-alanine ligase","",2,11,0.909090909090909,"MURC_1 UDP-N-ACETYLMURAMATE--L-ALANINE LIGASE ",FALSE,FALSE,FALSE,0,0
"828","nikS","nikkomycin biosynthesis protein carboxylase","",2,11,0.909090909090909,"NIKS NIKKOMYCIN BIOSYNTHESIS PROTEIN CARBOXYLASE ",FALSE,FALSE,FALSE,0,0
"829","pncO","metal-dependent CAAX amino terminal membrane protease","",2,11,0.909090909090909,"PNCO METAL-DEPENDENT CAAX AMINO TERMINAL MEMBRANE PROTEASE ",FALSE,FALSE,FALSE,0,0
"830","ppsA_1","bacitracin synthetase 1 BacA","",2,11,0.909090909090909,"PPSA_1 BACITRACIN SYNTHETASE 1 BACA ",FALSE,FALSE,FALSE,0,0
"831","vanUG2","vanUG2","",2,11,0.909090909090909,"VANUG2 VANUG2 ",FALSE,FALSE,FALSE,0,0
"832","group_17366","threonine dehydratase","ilvA",5,27,0.892561983471074,"GROUP_17366 THREONINE DEHYDRATASE ILVA",FALSE,FALSE,FALSE,0,0
"833","group_2028","protein LacX plasmid","",5,27,0.892561983471074,"GROUP_2028 PROTEIN LACX PLASMID ",FALSE,FALSE,FALSE,0,0
"834","ilvA","threonine dehydratase","",5,27,0.892561983471074,"ILVA THREONINE DEHYDRATASE ",FALSE,FALSE,FALSE,0,0
"835","ptsI","Phosphoenolpyruvate-protein phosphotransferase of PTS system","",5,27,0.892561983471074,"PTSI PHOSPHOENOLPYRUVATE-PROTEIN PHOSPHOTRANSFERASE OF PTS SYSTEM ",FALSE,FALSE,FALSE,0,0
"836","group_1383","cell wall surface anchor family protein","",9,48,0.881542699724518,"GROUP_1383 CELL WALL SURFACE ANCHOR FAMILY PROTEIN ",FALSE,FALSE,FALSE,0,0
"837","group_4063","competence factor transporting ATP-binding protein/permease ComA","comA",6,32,0.881542699724518,"GROUP_4063 COMPETENCE FACTOR TRANSPORTING ATP-BINDING PROTEIN/PERMEASE COMA COMA",FALSE,FALSE,FALSE,0,0
"838","ydaF_1","acetyltransferase GNAT family protein","",6,32,0.881542699724518,"YDAF_1 ACETYLTRANSFERASE GNAT FAMILY PROTEIN ",FALSE,FALSE,FALSE,0,0
"839","capD","nucleoside-diphosphate sugar isomerase","",3,16,0.881542699724518,"CAPD NUCLEOSIDE-DIPHOSPHATE SUGAR ISOMERASE ",FALSE,FALSE,FALSE,0,0
"840","cmtB","transcriptional regulator BglG family","",3,16,0.881542699724518,"CMTB TRANSCRIPTIONAL REGULATOR BGLG FAMILY ",FALSE,FALSE,FALSE,0,0
"841","ecfA1_2","ABC transporter ATP-binding protein","",3,16,0.881542699724518,"ECFA1_2 ABC TRANSPORTER ATP-BINDING PROTEIN ",FALSE,FALSE,FALSE,0,0
"842","group_11206","ABC transporter substrate-binding protein","yesO_3",3,16,0.881542699724518,"GROUP_11206 ABC TRANSPORTER SUBSTRATE-BINDING PROTEIN YESO_3",FALSE,FALSE,FALSE,0,0
"843","group_11239","putative conjugative transposon protein","",3,16,0.881542699724518,"GROUP_11239 PUTATIVE CONJUGATIVE TRANSPOSON PROTEIN ",FALSE,FALSE,FALSE,0,0
"844","group_11740","Mobile element protein","Int-Tn_2",3,16,0.881542699724518,"GROUP_11740 MOBILE ELEMENT PROTEIN INT-TN_2",FALSE,FALSE,FALSE,0,0
"845","group_12067","ATP-dependent Clp protease ATP-binding subunit","clpC_2",3,16,0.881542699724518,"GROUP_12067 ATP-DEPENDENT CLP PROTEASE ATP-BINDING SUBUNIT CLPC_2",FALSE,FALSE,FALSE,0,0
"846","group_2519","serine/threonine protein kinase","",3,16,0.881542699724518,"GROUP_2519 SERINE/THREONINE PROTEIN KINASE ",FALSE,FALSE,FALSE,0,0
"847","group_4851","Esterase","",3,16,0.881542699724518,"GROUP_4851 ESTERASE ",FALSE,FALSE,FALSE,0,0
"848","hpdA","pyruvate formate-lyase 3","",3,16,0.881542699724518,"HPDA PYRUVATE FORMATE-LYASE 3 ",FALSE,FALSE,FALSE,0,0
"849","nanA_2","N-acetylneuraminate lyase","",3,16,0.881542699724518,"NANA_2 N-ACETYLNEURAMINATE LYASE ",FALSE,FALSE,FALSE,0,0
"850","artM_1","ABC transporter ATP-binding protein","",4,21,0.867768595041322,"ARTM_1 ABC TRANSPORTER ATP-BINDING PROTEIN ",FALSE,FALSE,FALSE,0,0
"851","artM_3","ABC transporter ATP-binding protein","",4,21,0.867768595041322,"ARTM_3 ABC TRANSPORTER ATP-BINDING PROTEIN ",FALSE,FALSE,FALSE,0,0
"852","group_4740","glyoxalase family protein superfamily","",4,21,0.867768595041322,"GROUP_4740 GLYOXALASE FAMILY PROTEIN SUPERFAMILY ",FALSE,FALSE,FALSE,0,0
"853","group_5316","transporter major facilitator family protein","",4,21,0.867768595041322,"GROUP_5316 TRANSPORTER MAJOR FACILITATOR FAMILY PROTEIN ",FALSE,FALSE,FALSE,0,0
"854","lytA_5","autolysin","",4,21,0.867768595041322,"LYTA_5 AUTOLYSIN ",FALSE,FALSE,FALSE,0,0
"855","group_3925","iron ABC transporter iron-binding protein","potD_1",5,26,0.859504132231405,"GROUP_3925 IRON ABC TRANSPORTER IRON-BINDING PROTEIN POTD_1",FALSE,FALSE,FALSE,0,0
"856","group_5211","methyltransferase small domain superfamily","ubiE",6,31,0.853994490358127,"GROUP_5211 METHYLTRANSFERASE SMALL DOMAIN SUPERFAMILY UBIE",FALSE,FALSE,FALSE,0,0
"857","group_5762","glycosyltransferase involved in cell wall biogenesis","kfoC_2",6,31,0.853994490358127,"GROUP_5762 GLYCOSYLTRANSFERASE INVOLVED IN CELL WALL BIOGENESIS KFOC_2",FALSE,FALSE,FALSE,0,0
"858","lytA_6","autolysin","",6,31,0.853994490358127,"LYTA_6 AUTOLYSIN ",FALSE,FALSE,FALSE,0,0
"859","group_1984","peptidase U32 family","yhbU_1",7,36,0.850059031877214,"GROUP_1984 PEPTIDASE U32 FAMILY YHBU_1",FALSE,FALSE,FALSE,0,0
"860","group_6621","DNA modification methyltransferase M.XbaI","yhdJ",7,36,0.850059031877214,"GROUP_6621 DNA MODIFICATION METHYLTRANSFERASE M.XBAI YHDJ",FALSE,FALSE,FALSE,0,0
"861","cglC","competence protein ComGC","",8,41,0.847107438016529,"CGLC COMPETENCE PROTEIN COMGC ",FALSE,FALSE,FALSE,0,0
"862","comGF","competence protein ComGF","",8,41,0.847107438016529,"COMGF COMPETENCE PROTEIN COMGF ",FALSE,FALSE,FALSE,0,0
"863","group_3438","RNA methyltransferase","rlmCD_2",8,41,0.847107438016529,"GROUP_3438 RNA METHYLTRANSFERASE RLMCD_2",FALSE,FALSE,FALSE,0,0
"864","group_4174","competence protein","cglC",8,41,0.847107438016529,"GROUP_4174 COMPETENCE PROTEIN CGLC",FALSE,FALSE,FALSE,0,0
"865","group_7067","competence protein ComGF","",8,41,0.847107438016529,"GROUP_7067 COMPETENCE PROTEIN COMGF ",FALSE,FALSE,FALSE,0,0
"866","group_9143","ornithine decarboxylase family protein","speA",8,41,0.847107438016529,"GROUP_9143 ORNITHINE DECARBOXYLASE FAMILY PROTEIN SPEA",FALSE,FALSE,FALSE,0,0
"867","rlmCD_2","RNA methyltransferase","",8,41,0.847107438016529,"RLMCD_2 RNA METHYLTRANSFERASE ",FALSE,FALSE,FALSE,0,0
"868","spoT","metal dependent phosphohydrolase HD region","",7,35,0.826446280991736,"SPOT METAL DEPENDENT PHOSPHOHYDROLASE HD REGION ",FALSE,FALSE,FALSE,0,0
"869","group_4182","competence factor transport protein ComB","comB",6,30,0.826446280991736,"GROUP_4182 COMPETENCE FACTOR TRANSPORT PROTEIN COMB COMB",FALSE,FALSE,FALSE,0,0
"870","group_4850","Esterase","",6,30,0.826446280991736,"GROUP_4850 ESTERASE ",FALSE,FALSE,FALSE,0,0
"871","group_6115","ABC transporter ATP-binding protein/permease","yheI_1",6,30,0.826446280991736,"GROUP_6115 ABC TRANSPORTER ATP-BINDING PROTEIN/PERMEASE YHEI_1",FALSE,FALSE,FALSE,0,0
"872","irtB","lantibiotic synthetase","",6,30,0.826446280991736,"IRTB LANTIBIOTIC SYNTHETASE ",FALSE,FALSE,FALSE,0,0
"873","Fucolectin-rel_2","repair protein","",5,25,0.826446280991736,"FUCOLECTIN-REL_2 REPAIR PROTEIN ",FALSE,FALSE,FALSE,0,0
"874","gidA_2","tRNA (uracil-5-)-methyltransferase Gid","",5,25,0.826446280991736,"GIDA_2 TRNA (URACIL-5-)-METHYLTRANSFERASE GID ",FALSE,FALSE,FALSE,0,0
"875","group_13045","Phosphoenolpyruvate-protein phosphotransferase of PTS system","ptsI",5,25,0.826446280991736,"GROUP_13045 PHOSPHOENOLPYRUVATE-PROTEIN PHOSPHOTRANSFERASE OF PTS SYSTEM PTSI",FALSE,FALSE,FALSE,0,0
"876","group_13673","membrane spanning protein","yjjP",5,25,0.826446280991736,"GROUP_13673 MEMBRANE SPANNING PROTEIN YJJP",FALSE,FALSE,FALSE,0,0
"877","group_4765","esterase","",5,25,0.826446280991736,"GROUP_4765 ESTERASE ",FALSE,FALSE,FALSE,0,0
"878","group_6643","surface anchored protein","",5,25,0.826446280991736,"GROUP_6643 SURFACE ANCHORED PROTEIN ",FALSE,FALSE,FALSE,0,0
"879","group_11931","excreted peptide","",4,20,0.826446280991736,"GROUP_11931 EXCRETED PEPTIDE ",FALSE,FALSE,FALSE,0,0
"880","group_2094","competence-specific global transcription modulator","",4,20,0.826446280991736,"GROUP_2094 COMPETENCE-SPECIFIC GLOBAL TRANSCRIPTION MODULATOR ",FALSE,FALSE,FALSE,0,0
"881","group_4734","glyoxalase-like protein","",4,20,0.826446280991736,"GROUP_4734 GLYOXALASE-LIKE PROTEIN ",FALSE,FALSE,FALSE,0,0
"882","fucA","L-fuculose phosphate aldolase","",3,15,0.826446280991736,"FUCA L-FUCULOSE PHOSPHATE ALDOLASE ",FALSE,FALSE,FALSE,0,0
"883","group_10187","cobalt transport protein","ykoC",3,15,0.826446280991736,"GROUP_10187 COBALT TRANSPORT PROTEIN YKOC",FALSE,FALSE,FALSE,0,0
"884","group_13758","N-acetylglucosamine-6-phosphate deacetylase","nagA",3,15,0.826446280991736,"GROUP_13758 N-ACETYLGLUCOSAMINE-6-PHOSPHATE DEACETYLASE NAGA",FALSE,FALSE,FALSE,0,0
"885","group_3687","pyrrolidone-carboxylate peptidase (5-oxoprolyl-peptidase)","pcp_2",3,15,0.826446280991736,"GROUP_3687 PYRROLIDONE-CARBOXYLATE PEPTIDASE (5-OXOPROLYL-PEPTIDASE) PCP_2",FALSE,FALSE,FALSE,0,0
"886","nagA","N-acetylglucosamine-6-phosphate deacetylase","",3,15,0.826446280991736,"NAGA N-ACETYLGLUCOSAMINE-6-PHOSPHATE DEACETYLASE ",FALSE,FALSE,FALSE,0,0
"887","phtE_1","pneumococcal histidine triad protein E","",3,15,0.826446280991736,"PHTE_1 PNEUMOCOCCAL HISTIDINE TRIAD PROTEIN E ",FALSE,FALSE,FALSE,0,0
"888","group_10274","Beta glucanase","glcA",2,10,0.826446280991736,"GROUP_10274 BETA GLUCANASE GLCA",FALSE,FALSE,FALSE,0,0
"889","group_10312","deacylase","dapE",2,10,0.826446280991736,"GROUP_10312 DEACYLASE DAPE",FALSE,FALSE,FALSE,0,0
"890","group_11157","DNA repair protein","radA",2,10,0.826446280991736,"GROUP_11157 DNA REPAIR PROTEIN RADA",FALSE,FALSE,FALSE,0,0
"891","group_11485","alpha-L-fucosidase","",2,10,0.826446280991736,"GROUP_11485 ALPHA-L-FUCOSIDASE ",FALSE,FALSE,FALSE,0,0
"892","group_11620","ABC transporter substrate-binding lipoprotein","tcyA_2",2,10,0.826446280991736,"GROUP_11620 ABC TRANSPORTER SUBSTRATE-BINDING LIPOPROTEIN TCYA_2",FALSE,FALSE,FALSE,0,0
"893","group_11818","transporter major facilitator family protein","",2,10,0.826446280991736,"GROUP_11818 TRANSPORTER MAJOR FACILITATOR FAMILY PROTEIN ",FALSE,FALSE,FALSE,0,0
"894","group_12433","Uncharacterized protein conserved in bacteria","",2,10,0.826446280991736,"GROUP_12433 UNCHARACTERIZED PROTEIN CONSERVED IN BACTERIA ",FALSE,FALSE,FALSE,0,0
"895","group_13747","major facilitator superfamily permease","",2,10,0.826446280991736,"GROUP_13747 MAJOR FACILITATOR SUPERFAMILY PERMEASE ",FALSE,FALSE,FALSE,0,0
"896","group_13748","major facilitator superfamily permease","",2,10,0.826446280991736,"GROUP_13748 MAJOR FACILITATOR SUPERFAMILY PERMEASE ",FALSE,FALSE,FALSE,0,0
"897","group_15241","L-fuculose phosphate aldolase","fucA",2,10,0.826446280991736,"GROUP_15241 L-FUCULOSE PHOSPHATE ALDOLASE FUCA",FALSE,FALSE,FALSE,0,0
"898","group_15441","ROK family protein putative","mlc",2,10,0.826446280991736,"GROUP_15441 ROK FAMILY PROTEIN PUTATIVE MLC",FALSE,FALSE,FALSE,0,0
"899","group_15959","putative site-specific recombinase","",2,10,0.826446280991736,"GROUP_15959 PUTATIVE SITE-SPECIFIC RECOMBINASE ",FALSE,FALSE,FALSE,0,0
"900","group_16763","protein Ymh","",2,10,0.826446280991736,"GROUP_16763 PROTEIN YMH ",FALSE,FALSE,FALSE,0,0
"901","group_4023","AzlC family protein","ygaZ",2,10,0.826446280991736,"GROUP_4023 AZLC FAMILY PROTEIN YGAZ",FALSE,FALSE,FALSE,0,0
"902","group_5076","glucose-1-phosphate adenylyltransferase","glgC",2,10,0.826446280991736,"GROUP_5076 GLUCOSE-1-PHOSPHATE ADENYLYLTRANSFERASE GLGC",FALSE,FALSE,FALSE,0,0
"903","group_5345","high-affinity Fe2+/Pb2+ permease","",2,10,0.826446280991736,"GROUP_5345 HIGH-AFFINITY FE2+/PB2+ PERMEASE ",FALSE,FALSE,FALSE,0,0
"904","group_6417","30S ribosomal protein S4","rpsD",2,10,0.826446280991736,"GROUP_6417 30S RIBOSOMAL PROTEIN S4 RPSD",FALSE,FALSE,FALSE,0,0
"905","group_7159","sensor histidine kinase","ypdA",2,10,0.826446280991736,"GROUP_7159 SENSOR HISTIDINE KINASE YPDA",FALSE,FALSE,FALSE,0,0
"906","group_7349","transcriptional activator Rgg/GadR/MutR family protein","",2,10,0.826446280991736,"GROUP_7349 TRANSCRIPTIONAL ACTIVATOR RGG/GADR/MUTR FAMILY PROTEIN ",FALSE,FALSE,FALSE,0,0
"907","group_7954","transcriptional regulator","",2,10,0.826446280991736,"GROUP_7954 TRANSCRIPTIONAL REGULATOR ",FALSE,FALSE,FALSE,0,0
"908","group_8354","methyltransferase","",2,10,0.826446280991736,"GROUP_8354 METHYLTRANSFERASE ",FALSE,FALSE,FALSE,0,0
"909","group_8480","amino acid permease family protein","yfnA",2,10,0.826446280991736,"GROUP_8480 AMINO ACID PERMEASE FAMILY PROTEIN YFNA",FALSE,FALSE,FALSE,0,0
"910","group_8529","purine nucleoside phosphorylase","punA",2,10,0.826446280991736,"GROUP_8529 PURINE NUCLEOSIDE PHOSPHORYLASE PUNA",FALSE,FALSE,FALSE,0,0
"911","group_9020","DUF1706 domain-containing protein","",2,10,0.826446280991736,"GROUP_9020 DUF1706 DOMAIN-CONTAINING PROTEIN ",FALSE,FALSE,FALSE,0,0
"912","group_9366","integral membrane protein","",2,10,0.826446280991736,"GROUP_9366 INTEGRAL MEMBRANE PROTEIN ",FALSE,FALSE,FALSE,0,0
"913","group_9532","ABC transporter permease","metP",2,10,0.826446280991736,"GROUP_9532 ABC TRANSPORTER PERMEASE METP",FALSE,FALSE,FALSE,0,0
"914","group_9707","phosphoribosylformylglycinamidine synthase II (FGAM synthetase)","purL",2,10,0.826446280991736,"GROUP_9707 PHOSPHORIBOSYLFORMYLGLYCINAMIDINE SYNTHASE II (FGAM SYNTHETASE) PURL",FALSE,FALSE,FALSE,0,0
"915","IS1381-truncation_2","mobile genetic element","",2,10,0.826446280991736,"IS1381-TRUNCATION_2 MOBILE GENETIC ELEMENT ",FALSE,FALSE,FALSE,0,0
"916","malR","maltose operon transcriptional repressor","",2,10,0.826446280991736,"MALR MALTOSE OPERON TRANSCRIPTIONAL REPRESSOR ",FALSE,FALSE,FALSE,0,0
"917","punA","purine nucleoside phosphorylase","",2,10,0.826446280991736,"PUNA PURINE NUCLEOSIDE PHOSPHORYLASE ",FALSE,FALSE,FALSE,0,0
"918","rafA","alpha-galactosidase AgaN","",2,10,0.826446280991736,"RAFA ALPHA-GALACTOSIDASE AGAN ",FALSE,FALSE,FALSE,0,0
"919","tcyA_1","ABC transporter substrate-binding lipoprotein","",2,10,0.826446280991736,"TCYA_1 ABC TRANSPORTER SUBSTRATE-BINDING LIPOPROTEIN ",FALSE,FALSE,FALSE,0,0
"920","tcyA_2","ABC transporter substrate-binding lipoprotein","",2,10,0.826446280991736,"TCYA_2 ABC TRANSPORTER SUBSTRATE-BINDING LIPOPROTEIN ",FALSE,FALSE,FALSE,0,0
"921","tcyB","amino acid ABC transporter permease","",2,10,0.826446280991736,"TCYB AMINO ACID ABC TRANSPORTER PERMEASE ",FALSE,FALSE,FALSE,0,0
"922","adh","alcohol dehydrogenase","",8,39,0.805785123966942,"ADH ALCOHOL DEHYDROGENASE ",FALSE,FALSE,FALSE,0,0
"923","group_12705","alcohol dehydrogenase","adh",8,39,0.805785123966942,"GROUP_12705 ALCOHOL DEHYDROGENASE ADH",FALSE,FALSE,FALSE,0,0
"924","group_1390","cell wall surface anchor family protein","",8,39,0.805785123966942,"GROUP_1390 CELL WALL SURFACE ANCHOR FAMILY PROTEIN ",FALSE,FALSE,FALSE,0,0
"925","group_998","immunoglobulin A1 protease","iga_2",8,39,0.805785123966942,"GROUP_998 IMMUNOGLOBULIN A1 PROTEASE IGA_2",FALSE,FALSE,FALSE,0,0
"926","dnaA","DNA biosynthesis initiation binding protein","",5,24,0.793388429752066,"DNAA DNA BIOSYNTHESIS INITIATION BINDING PROTEIN ",FALSE,FALSE,FALSE,0,0
"927","group_11115","membrane-fusion protein","",5,24,0.793388429752066,"GROUP_11115 MEMBRANE-FUSION PROTEIN ",FALSE,FALSE,FALSE,0,0
"928","group_11116","membrane-fusion protein","macB_4",5,24,0.793388429752066,"GROUP_11116 MEMBRANE-FUSION PROTEIN MACB_4",FALSE,FALSE,FALSE,0,0
"929","group_13890","undecaprenol kinase","bacA",5,24,0.793388429752066,"GROUP_13890 UNDECAPRENOL KINASE BACA",FALSE,FALSE,FALSE,0,0
"930","group_16694","DNA biosynthesis initiation binding protein","dnaA",5,24,0.793388429752066,"GROUP_16694 DNA BIOSYNTHESIS INITIATION BINDING PROTEIN DNAA",FALSE,FALSE,FALSE,0,0
"931","group_6776","PTS system mannitol-specific transporter subunit EIIBC","mtlA",5,24,0.793388429752066,"GROUP_6776 PTS SYSTEM MANNITOL-SPECIFIC TRANSPORTER SUBUNIT EIIBC MTLA",FALSE,FALSE,FALSE,0,0
"932","group_16699","XRE family transcriptional regulator","",4,19,0.785123966942149,"GROUP_16699 XRE FAMILY TRANSCRIPTIONAL REGULATOR ",FALSE,FALSE,FALSE,0,0
"933","group_4815","exported glycosyl hydrolase","",4,19,0.785123966942149,"GROUP_4815 EXPORTED GLYCOSYL HYDROLASE ",FALSE,FALSE,FALSE,0,0
"934","group_6273","alpha mannosidase","mngB",7,33,0.779220779220779,"GROUP_6273 ALPHA MANNOSIDASE MNGB",FALSE,FALSE,FALSE,0,0
"935","group_15157","ABC transporter-sugar transport N-acetylneuraminate transport system permease","ycjP_4",6,28,0.771349862258953,"GROUP_15157 ABC TRANSPORTER-SUGAR TRANSPORT N-ACETYLNEURAMINATE TRANSPORT SYSTEM PERMEASE YCJP_4",FALSE,FALSE,FALSE,0,0
"936","group_2646","PTS system galactose-specific transporter subunit IIB","lepA",6,28,0.771349862258953,"GROUP_2646 PTS SYSTEM GALACTOSE-SPECIFIC TRANSPORTER SUBUNIT IIB LEPA",FALSE,FALSE,FALSE,0,0
